Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Matt Waldron","SDP",0,1,1,4.69916,2,2,0,0,,9,39,9,5,5,1,3,,0,7,6.94942,2.82415,2.46072,1.461,0.178907,0.0727055,0.10620199888944626,0.263171,1.35423,0.290863,0.706255,,,4.7887,0.0380944,0.048501,999,,,,,,,35.90000000000001,3.9888888888888903,37,4.111111111111111,,,,,,,,,,,,,,,,,,,"Matt Waldron","25550",663362
"Elvis Alvarado","ATH",3,3,0,4.30438,54,0,2,9,,54,234,49,28,26,7,27,,3,54,9.04166,4.48108,2.01774,1.179,0.230261,0.114118,0.11614278703927994,0.23951,1.41219,0.292087,0.73109,,,4.46582,0.0380796,0.0403858,748.52001953125,,,,,,,250.1,4.631481481481481,243,4.5,,,,,,,,,,,,,,,,,,,"Elvis Alvarado","21662",665660
"Kendry Rojas","MIN",2,2,0,3.95004,40,0,0,1,,40,170,38,19,17,5,15,,2,37,8.39561,3.36227,2.497,1.067,0.217726,0.0871948,0.1305309757590294,0.247326,1.3304,0.297547,0.734836,,,4.05829,0.0378497,0.0206106,999,,,,,,,162.7,4.0675,162,4.05,,,,,,,,,,,,,,,,,,,"Kendry Rojas","sa3016746",696070
"Anthony Nunez","BAL",2,2,0,4.0172,45,0,0,1,,45,193,41,22,20,5,20,,2,47,9.39876,3.99875,2.35043,1.067,0.24207,0.10299,0.1390800029039383,0.240497,1.36385,0.301049,0.735481,,,4.05938,0.0369824,-0.0124179,999,,,,,,,196.9,4.375555555555556,192,4.266666666666667,,,,,,,,,,,,,,,,,,,"Anthony Nunez","sa3010171",689296
"Kyle Hart","SDP",2,2,0,3.96047,49,0,0,4,,49,210,48,23,22,7,16,,2,45,8.11231,2.88799,2.80898,1.185,0.21146,0.07528,0.13618039339780807,0.249037,1.2913,0.292896,0.737014,,,4.14183,0.0359123,0.0763142,999,,,,,,,203.7,4.157142857142857,206,4.204081632653061,,,,,,,,,,,,,,,,,,,"Kyle Hart","19646",606996
"Evan Sisk","PIT",2,2,0,3.80448,40,0,0,1,,40,171,38,18,17,4,17,,2,37,8.27394,3.92625,2.10734,0.839,0.213101,0.101123,0.1119774654507637,0.248115,1.38734,0.304131,0.735588,,,3.95075,0.0358023,0.0730218,999,,,,,,,169,4.225,169,4.225,,,,,,,,,,,,,,,,,,,"Evan Sisk","24995",681895
"Jean Cabrera","PHI",0,1,1,4.85804,2,2,0,0,,9,40,10,5,5,1,4,,0,6,6.32589,3.71739,1.7017,1.353,0.159554,0.0937616,0.06579267233610153,0.266759,1.46432,0.291783,0.704367,,,5.07665,0.0356168,0.0773574,999,,,,,,,28.30000000000001,3.1444444444444457,32,3.5555555555555554,,,,,,,,,,,,,,,,,,,"Jean Cabrera","sa3015433",691893
"Austin Warren","NYM",2,2,0,4.02809,46,0,0,1,,46,196,43,22,20,6,16,,2,41,8.15048,3.24536,2.51142,1.174,0.211731,0.0843072,0.1274237260222435,0.244694,1.30833,0.288073,0.733076,,,4.23171,0.0355819,0.00452132,999,,,,,,,186.8,4.060869565217391,184,4,,,,,,,,,,,,,,,,,,,"Austin Warren","24937",681810
"Brandon Eisert","CHW",2,2,0,3.94208,33,0,0,1,,33,140,31,16,14,4,12,,1,31,8.59586,3.41092,2.5201,1.165,0.223588,0.0887219,0.1348663493990898,0.243584,1.31706,0.292284,0.742705,,,4.16937,0.0355343,0.00698313,999,,,,,,,141.40000000000006,4.284848484848487,140,4.242424242424242,,,,,,,,,,,,,,,,,,,"Brandon Eisert","27668",685126
"Justin Hagenman","NYM",1,1,0,3.74944,20,0,0,1,,20,82,19,9,8,3,5,,1,18,8.3449,2.04369,4.08324,1.258,0.223458,0.0547257,0.16873234510421753,0.242058,1.16754,0.284103,0.739748,,,3.8901,0.0353197,0.019945,999,,,,,,,83.69999999999999,4.185,83,4.15,,,,,,,,,,,,,,,,,,,"Justin Hagenman","21546",663795
"Mike Clevinger","PIT",2,3,1,4.46542,43,2,0,1,,51,218,51,27,25,7,16,,2,42,7.39773,2.9014,2.54971,1.285,0.191005,0.0749124,0.1160925030708313,0.257163,1.33419,0.292627,0.70906,,,4.45395,0.0349751,0.0589538,748.0900268554688,,,,,,,192.70000000000007,3.778431372549021,198,3.8823529411764706,,,,,,,,,,,,,,,,,,,"Mike Clevinger","12808",605182
"Huascar Brazobán","NYM",3,2,0,3.90266,52,0,0,7,,52,222,47,24,22,6,23,,2,50,8.64525,3.95576,2.18549,1.005,0.223912,0.102454,0.12145797908306122,0.238328,1.3457,0.291033,0.735638,,,4.1291,0.0325625,0.0327212,999,,,,,,,241.8,4.65,235,4.519230769230769,,,,,,,,,,,,,,,,,,,"Huascar Brazoban","6107",623211
"Joe Jiménez","ATL",1,1,0,3.75993,16,0,0,1,,16,66,14,7,7,2,5,,1,18,10.0709,3.018,3.33695,1.125,0.267887,0.0802788,0.18760783970355988,0.231116,1.21437,0.294608,0.738034,,,3.64309,0.0321776,0.0319986,999,,,,,,,79.4,4.9625,76,4.75,,,,,,,,,,,,,,,,,,,"Joe Jimenez","15761",641729
"Kyle Nicolas","CIN",2,2,0,4.17024,42,0,0,1,,42,181,38,21,19,6,19,,2,44,9.48984,4.20311,2.25782,1.21,0.243467,0.107833,0.13563399016857147,0.237751,1.37451,0.294144,0.738522,,,4.31563,0.0317291,0.029846,999,,,,,,,167.2,3.9809523809523806,161,3.8333333333333335,,,,,,,,,,,,,,,,,,,"Kyle Nicolas","27775",693312
"Colin Selby","BAL",1,1,0,3.83323,28,0,0,1,,28,119,26,13,12,3,12,,1,29,9.37475,3.80367,2.46466,0.993,0.243847,0.0989375,0.14490992575883865,0.24075,1.33975,0.303594,0.739577,,,3.87299,0.0313249,0.0139846,999,,,,,,,125.70000000000005,4.489285714285716,124,4.428571428571429,,,,,,,,,,,,,,,,,,,"Colin Selby","24986",681882
"Colton Gordon","HOU",1,1,0,3.94691,24,0,0,1,,24,99,23,11,10,4,6,,1,22,8.27992,2.22766,3.71686,1.347,0.220431,0.0593056,0.16112501919269562,0.248308,1.21286,0.289451,0.739675,,,4.09867,0.0308254,0.0210631,999,,,,,,,95.60000000000004,3.9833333333333347,95,3.9583333333333335,,,,,,,,,,,,,,,,,,,"Colton Gordon","31312",676467
"Adbert Alzolay","NYM",2,2,0,3.90327,42,0,0,1,,42,176,39,20,18,6,14,,2,41,8.8396,2.98765,2.95871,1.207,0.232284,0.0785086,0.15377577394247055,0.240042,1.2563,0.288989,0.738464,,,4.04704,0.0304378,0.0070388,999,,,,,,,173.6,4.133333333333333,170,4.0476190476190474,,,,,,,,,,,,,,,,,,,"Adbert Alzolay","17859",640470
"Ryan Brasier","TEX",2,2,0,4.06107,34,0,0,1,,34,143,33,16,15,4,11,,1,31,8.34523,2.80757,2.9724,1.178,0.218645,0.0735583,0.14508653432130814,0.250783,1.28874,0.298186,0.726181,,,4.01999,0.0300455,0.0126305,999,,,,,,,146.60000000000002,4.311764705882354,148,4.352941176470588,,,,,,,,,,,,,,,,,,,"Ryan Brasier","5615",518489
"Yariel Rodríguez","TOR",1,1,0,3.92109,23,0,0,1,,23,98,20,11,10,3,10,,1,24,9.43272,3.84128,2.45562,1.086,0.244098,0.0994039,0.14469409734010696,0.234482,1.32253,0.292335,0.738452,,,4.02874,0.0290237,-0.000867669,999,,,,,,,100.30000000000001,4.360869565217392,95,4.130434782608695,,,,,,,,,,,,,,,,,,,"Yariel Rodriguez","33838",684320
"Joey Lucchesi","LAA",2,3,0,4.14169,53,0,0,7,,53,230,55,27,25,6,20,,2,41,6.93629,3.32465,2.08632,1.056,0.178725,0.0856651,0.0930599644780159,0.263464,1.39848,0.30211,0.727407,,,4.33788,0.0284849,-0.0187411,999,,,,,,,219.40000000000003,4.139622641509435,231,4.3584905660377355,,,,,,,,,,,,,,,,,,,"Joey Lucchesi","19320",664192
"Ryan Watson","BOS",2,2,0,4.32724,46,0,0,4,,46,197,46,24,22,6,17,,2,39,7.59339,3.32689,2.28242,1.129,0.195319,0.0855751,0.1097436249256134,0.259297,1.38417,0.302055,0.715785,,,4.29981,0.0283157,0.009652,999,,,,,,,184.00000000000003,4.000000000000001,189,4.108695652173913,,,,,,,,,,,,,,,,,,,"Ryan Watson","sa3015070",670245
"James McArthur","KCR",1,1,0,3.96659,20,0,0,1,,20,85,20,10,9,2,7,,1,18,8.13131,2.99267,2.71708,1.021,0.211594,0.0778756,0.13371862471103668,0.254223,1.32173,0.304701,0.724719,,,3.93925,0.0282547,0.00373601,999,,,,,,,87.4,4.37,90,4.5,,,,,,,,,,,,,,,,,,,"James McArthur","21527",663704
"Mitch Spence","KCR",1,1,0,4.13552,24,0,0,1,,24,101,25,12,11,3,6,,1,20,7.43107,2.40053,3.0956,1.13,0.194199,0.0627338,0.13146502524614334,0.263534,1.30608,0.305344,0.715575,,,4.03935,0.0266348,0.00430549,999,,,,,,,98.70000000000002,4.112500000000001,104,4.333333333333333,,,,,,,,,,,,,,,,,,,"Mitch Spence","27707",687765
"Drey Jameson","ARI",1,1,0,3.84006,24,0,0,1,,24,101,22,11,10,2,9,,1,24,8.98189,3.39733,2.64381,0.935,0.234827,0.0888215,0.14600547403097153,0.244834,1.3161,0.305558,0.728784,,,3.73829,0.025746,0.033648,999,,,,,,,117.80000000000003,4.908333333333334,116,4.833333333333333,,,,,,,,,,,,,,,,,,,"Drey Jameson","26260",686753
"DL Hall","MIL",2,2,0,4.04489,52,0,0,6,,52,223,46,25,23,6,24,,2,53,9.15734,4.17025,2.19587,1.03873,0.235297,0.107154,0.12814272195100784,0.235355,1.36125,0.291734,0.728499,,,4.12811,0.0256751,0.0260521,999,,,,,,,243.4,4.680769230769231,234,4.5,,,,,,,,,,,,,,,,,,,"DL Hall","22207",669084
"Sean Guenther","DET",1,1,0,3.7875,14,0,0,1,,14,59,14,6,6,1,5,,1,11,7.27084,2.95511,2.46043,0.922,0.189124,0.0768662,0.1122576892375946,0.255714,1.32627,0.299273,0.731694,,,3.95862,0.0253905,0.0241854,999,,,,,,,62.90000000000001,4.492857142857144,65,4.642857142857143,,,,,,,,,,,,,,,,,,,"Sean Guenther","20045",674944
"Welinton Herrera","COL",2,2,0,4.44392,40,0,0,1,,40,175,40,21,20,5,18,,2,38,8.60097,4.10995,2.09272,1.13,0.217318,0.103845,0.11347303539514542,0.25813,1.46128,0.312757,0.722574,,,4.37294,0.0251119,0.0493202,999,,,,,,,150.5,3.7625,155,3.875,,,,,,,,,,,,,,,,,,,"Welinton Herrera","sa3016061",700327
"Chase Lee","TOR",1,1,0,3.89896,25,0,0,1,,25,106,24,12,11,3,8,,1,24,8.70497,2.95686,2.944,1.118,0.227684,0.0773384,0.1503455936908722,0.244431,1.27554,0.295658,0.73218,,,3.93692,0.0250972,-0.00250087,999,,,,,,,110.69999999999999,4.428,111,4.44,,,,,,,,,,,,,,,,,,,"Chase Lee","29574",695445
"Matt Festa","CLE",3,3,0,4.16895,59,0,0,13,,59,254,56,29,27,8,22,,3,57,8.60874,3.4008,2.53139,1.217,0.223349,0.0882319,0.13511724770069122,0.243405,1.31666,0.290604,0.726501,,,4.25716,0.0245784,0.0571253,999,,,,,,,283.6,4.806779661016949,282,4.779661016949152,,,,,,,,,,,,,,,,,,,"Matt Festa","19330",670036
"Osvaldo Bido","ATL",2,2,0,4.20348,34,0,0,1,,34,144,32,17,16,5,12,,2,33,8.83049,3.07832,2.86861,1.278,0.230476,0.080344,0.15013174712657928,0.243236,1.28062,0.291195,0.723348,,,4.21401,0.0242721,0.00311309,999,,,,,,,134.90000000000003,3.9676470588235304,133,3.911764705882353,,,,,,,,,,,,,,,,,,,"Osvaldo Bido","23150",674370
"Joel Payamps","ATL",3,3,0,4.13118,55,0,0,10,,55,234,54,27,25,7,18,,2,50,8.2917,2.97847,2.78388,1.188,0.215492,0.077407,0.1380847617983818,0.251986,1.31425,0.298817,0.726029,,,4.12787,0.0241286,0.136196,999,,,,,,,260.5,4.736363636363636,264,4.8,,,,,,,,,,,,,,,,,,,"Joel Payamps","14332",606303
"Peyton Gray","TEX",1,1,0,4.09167,28,0,0,1,,28,119,27,14,13,4,11,,1,27,8.62738,3.41226,2.52835,1.148,0.223833,0.0885294,0.13530383259058,0.246614,1.33229,0.297105,0.729992,,,4.12929,0.0239966,-0.0153613,999,,,,,,,109.80000000000005,3.9214285714285735,110,3.9285714285714284,,,,,,,,,,,,,,,,,,,"Peyton Gray","sa3008046",682608
"Luis Gastelum","STL",1,1,0,3.83544,28,0,0,1,,28,118,27,13,12,3,10,,1,25,8.18992,3.1205,2.62456,1.012,0.213849,0.0814801,0.13236889988183975,0.246853,1.30077,0.296088,0.732334,,,3.94832,0.0238822,0.0203664,999,,,,,,,121.10000000000004,4.325000000000001,122,4.357142857142857,,,,,,,,,,,,,,,,,,,"Luis Gastelum","sa3020964",703725
"Seth Halvorsen","COL",2,3,0,4.76173,50,0,0,4,,50,219,52,28,26,7,23,,2,45,8.0909,4.16428,1.94293,1.198,0.203531,0.104755,0.09877622872591019,0.265497,1.50155,0.31441,0.709483,,,4.57988,0.0238012,0.0644054,712.510009765625,,,,,,,179.7,3.594,190,3.8,,,,,,,,,,,,,,,,,,,"Seth Halvorsen","33294",678020
"Dylan Dodd","ATL",2,2,0,3.87276,42,0,0,1,,42,176,42,19,18,5,11,,1,36,7.73952,2.33962,3.30803,1.159,0.204238,0.06174,0.14249786362051964,0.256781,1.26548,0.299521,0.736595,,,3.97322,0.023372,0.0648211,999,,,,,,,180.10000000000002,4.288095238095239,185,4.404761904761905,,,,,,,,,,,,,,,,,,,"Dylan Dodd","29928",689266
"Luinder Avila","KCR",2,2,0,4.0596,40,0,0,1,,40,171,39,19,18,4,16,,2,36,8.21644,3.63239,2.26199,0.984,0.211619,0.0935544,0.11806502938270569,0.251012,1.37318,0.30286,0.723888,,,4.08472,0.0230322,0.0377796,999,,,,,,,167.4,4.1850000000000005,170,4.25,,,,,,,,,,,,,,,,,,,"Luinder Avila","24452",679883
"Dylan Ross","NYM",2,1,0,3.7938,30,0,0,1,,30,128,26,14,13,3,15,,1,31,9.48558,4.40461,2.15356,0.988,0.244729,0.113639,0.13108932226896286,0.22997,1.3584,0.290331,0.747226,,,4.03796,0.0226059,0.0139907,999,,,,,,,135.5,4.516666666666667,129,4.3,,,,,,,,,,,,,,,,,,,"Dylan Ross","sa3025659",697811
"Ryan Fernandez","STL",2,2,0,3.89364,40,0,0,1,,40,170,36,19,17,5,18,,1,40,9.02825,3.96832,2.27508,1.02,0.234132,0.102912,0.13122085481882095,0.237179,1.34406,0.293459,0.738818,,,4.03218,0.0224074,0.0157784,999,,,,,,,167.9,4.1975,162,4.05,,,,,,,,,,,,,,,,,,,"Ryan Fernandez","24862",681676
"Carter Baumler","TEX",2,3,0,4.64607,54,0,0,7,,54,235,51,30,28,6,25,,2,47,7.91953,4.15899,1.9042,1.08524,0.201268,0.105697,0.09557070583105087,0.245708,1.41207,0.289417,0.687629,,,4.46022,0.0219325,-0.123804,999,,,,,,,234.20000000000002,4.337037037037037,233,4.314814814814815,,,,,,,,,,,,,,,,,,,"Carter Baumler","30231",691945
"Packy Naughton","STL",1,1,0,3.56777,14,0,0,1,,14,59,13,6,6,1,5,,1,13,8.30593,2.98023,2.78701,0.94,0.218537,0.0784128,0.1401245966553688,0.245017,1.2751,0.297141,0.7453,,,3.75814,0.0212619,0.0258862,999,,,,,,,69.50000000000003,4.964285714285716,69,4.928571428571429,,,,,,,,,,,,,,,,,,,"Packy Naughton","23292",676050
"Trenton Denholm","CLE",0,1,1,4.93551,2,2,0,0,,9,40,10,5,5,2,3,,0,6,5.71253,2.54576,2.24394,1.525,0.146113,0.0651143,0.08099853247404099,0.276052,1.39374,0.292372,0.697136,,,5.02823,0.0207875,0.0447868,999,,,,,,,19.000000000000007,2.111111111111112,22,2.4444444444444446,,,,,,,,,,,,,,,,,,,"Trenton Denholm","sa3018139",671143
"Andrew Chafin","CIN",1,1,0,3.99933,16,0,0,1,,16,69,14,8,7,2,8,,1,17,9.79489,4.33401,2.26001,1.155,0.250531,0.110854,0.13967688381671906,0.234694,1.37953,0.294939,0.749721,,,4.18052,0.0207304,0.0113759,999,,,,,,,68.4,4.275,65,4.0625,,,,,,,,,,,,,,,,,,,"Andrew Chafin","12988",605177
"Nate Pearson","HOU",2,2,0,4.30423,40,0,0,1,,40,170,36,20,19,6,17,,2,40,9.07532,3.86198,2.34992,1.272,0.234245,0.0996821,0.1345624253153801,0.240542,1.35074,0.290963,0.727698,,,4.37557,0.0205808,-0.0168326,999,,,,,,,155.6,3.8899999999999997,149,3.725,,,,,,,,,,,,,,,,,,,"Nate Pearson","20160",663878
"Philip Abner","ARI",1,1,0,4.07783,27,0,0,1,,27,115,26,13,12,3,11,,1,24,8.21136,3.69582,2.2218,1.009,0.211033,0.0949831,0.11604996770620346,0.251385,1.38351,0.302493,0.728324,,,4.12791,0.0203905,0.0188638,999,,,,,,,111.30000000000001,4.122222222222223,112,4.148148148148148,,,,,,,,,,,,,,,,,,,"Philip Abner","33821",691769
"Jesse Scholtens","TBR",1,1,0,3.91313,18,0,0,1,,18,75,17,8,8,2,5,,1,16,8.28051,2.54526,3.25331,1.196,0.21833,0.0671102,0.1512197181582451,0.246833,1.24491,0.29148,0.732647,,,3.97147,0.0193666,0.0250727,999,,,,,,,82.40000000000002,4.577777777777779,82,4.555555555555555,,,,,,,,,,,,,,,,,,,"Jesse Scholtens","19205",669947
"Sam Aldegheri","LAA",1,2,2,5.26673,5,5,0,0,,27,121,28,17,16,5,13,,2,20,6.5539,4.30569,1.52215,1.539,0.162099,0.106494,0.05560557544231415,0.267507,1.53692,0.290251,0.704185,,,5.508,0.0187902,0.000658173,999,,,,,,,60.500000000000014,2.2407407407407414,65,2.4074074074074074,,,,,,,,,,,,,,,,,,,"Sam Aldegheri","26443",691951
"Bryce Montes de Oca","WSN",0,0,0,3.58336,8,0,0,1,,8,34,7,3,3,1,4,,0,9,10.7376,4.21564,2.54709,0.967,0.281088,0.110357,0.1707313507795334,0.21938,1.28745,0.292486,0.753248,,,3.6788,0.0187462,0.031998,999,,,,,,,38.7,4.8375,37,4.625,,,,,,,,,,,,,,,,,,,"Bryce Montes de Oca","21319",656755
"Michel Otañez","TEX",1,1,0,3.8129,16,0,0,1,,16,69,13,7,7,2,8,,1,19,10.5928,4.77598,2.21794,0.967,0.271647,0.122477,0.14916977286338806,0.222965,1.36552,0.295706,0.74621,,,3.94322,0.0183837,0.0227627,999,,,,,,,75.00000000000001,4.687500000000001,69,4.3125,,,,,,,,,,,,,,,,,,,"Michel Otanez","22533",671305
"John Brebbia","MIN",1,1,0,4.2394,16,0,0,1,,16,68,15,8,7,2,6,,1,16,9.0382,3.25685,2.77514,1.289,0.233789,0.084244,0.14954468607902527,0.243139,1.30818,0.292608,0.727937,,,4.19892,0.0183803,-0.00407961,999,,,,,,,69.80000000000001,4.362500000000001,69,4.3125,,,,,,,,,,,,,,,,,,,"John Brebbia","12777",605154
"Michael Fulmer","SFG",1,1,0,3.92221,21,0,0,1,,21,89,19,10,9,3,8,,1,21,9.04416,3.4559,2.61702,1.087,0.234747,0.0897003,0.1450471132993698,0.237717,1.30013,0.291532,0.734235,,,3.97612,0.0183276,-0.000419919,999,,,,,,,88.1,4.1952380952380945,85,4.0476190476190474,,,,,,,,,,,,,,,,,,,"Michael Fulmer","13218",605242
"Hayden Harris","ATL",3,2,0,3.86827,50,0,0,6,,50,214,44,23,21,6,22,,2,53,9.65139,4.02639,2.39703,1.063,0.249435,0.10406,0.14537525922060013,0.235017,1.34101,0.296915,0.745539,,,4.01616,0.0179014,0.0655522,999,,,,,,,239.79999999999998,4.795999999999999,230,4.6,,,,,,,,,,,,,,,,,,,"Hayden Harris","31913",802686
"Drew Sommers","DET",1,1,0,3.7161,23,0,0,1,,23,98,22,10,9,2,9,,1,19,7.53843,3.55689,2.11939,0.81,0.194574,0.0918068,0.102767214179039,0.252896,1.37146,0.302198,0.735918,,,3.9635,0.0178745,0.0350486,999,,,,,,,100.40000000000002,4.365217391304348,101,4.391304347826087,,,,,,,,,,,,,,,,,,,"Drew Sommers","32026",805427
"Marco Raya","MIN",1,1,0,4.11822,26,0,0,1,,26,112,25,13,12,3,11,,1,24,8.24077,3.74977,2.19767,1.002,0.21133,0.096161,0.11516935378313065,0.250624,1.38625,0.302019,0.723595,,,4.14316,0.0170858,-0.00662859,999,,,,,,,106.5,4.096153846153846,107,4.115384615384615,,,,,,,,,,,,,,,,,,,"Marco Raya","sa3014550",694397
"Alex Carrillo","NYM",1,1,0,4.0142,22,0,0,1,,22,94,19,10,10,3,10,,1,23,9.47832,4.21486,2.24878,1.156,0.244118,0.108556,0.13556250929832458,0.230904,1.34639,0.285989,0.742759,,,4.23254,0.0169915,0.0187108,999,,,,,,,93.5,4.25,88,4,,,,,,,,,,,,,,,,,,,"Alex Carrillo","26463",692024
"Jackson Rutledge","WSN",2,2,0,4.27553,42,0,0,1,,42,180,40,21,20,6,16,,2,37,7.96715,3.34383,2.38264,1.244,0.205818,0.0863822,0.11943576484918594,0.248398,1.33312,0.289134,0.722221,,,4.45136,0.0164564,0.0062725,999,,,,,,,157,3.738095238095238,156,3.7142857142857144,,,,,,,,,,,,,,,,,,,"Jackson Rutledge","26215",671131
"Jared Lyons","CIN",0,1,1,5.29598,2,2,0,0,,9,41,10,6,5,2,4,,0,7,6.77682,3.87705,1.74793,1.647,0.169121,0.0967547,0.07236593216657639,0.269698,1.50528,0.292477,0.703193,,,5.41288,0.0163957,-0.00366618,999,,,,,,,18.000000000000007,2.000000000000001,21,2.3333333333333335,,,,,,,,,,,,,,,,,,,"Jared Lyons","sa3020483",805723
"Gregory Santos","SFG",1,1,0,3.71358,26,0,0,1,,26,110,24,12,11,2,11,,1,25,8.63932,3.77471,2.28873,0.79,0.223183,0.0975137,0.12566933780908585,0.245072,1.35998,0.305636,0.732701,,,3.74588,0.0161391,0.0112948,999,,,,,,,123.4,4.746153846153846,122,4.6923076923076925,,,,,,,,,,,,,,,,,,,"Gregory Santos","21894",666619
"Mason Fluharty","TOR",2,2,0,3.91044,42,0,0,1,,42,180,38,20,18,5,18,,2,43,9.24416,3.80702,2.42819,1.145,0.23778,0.0979246,0.1398550197482109,0.235877,1.33191,0.289624,0.747716,,,4.13378,0.0157257,0.00110228,999,,,,,,,180.5,4.2976190476190474,175,4.166666666666667,,,,,,,,,,,,,,,,,,,"Mason Fluharty","31553",689254
"Elmer Rodríguez","NYY",0,0,0,3.54716,8,0,0,1,,8,33,7,3,3,1,3,,0,8,8.62456,3.38178,2.5503,0.926,0.226153,0.0886768,0.1374761089682579,0.239372,1.29151,0.294039,0.747763,,,3.7911,0.0150677,0.0252715,999,,,,,,,39.7,4.9625,38,4.75,,,,,,,,,,,,,,,,,,,"Elmer Rodriguez","sa3019459",695684
"Danny Young","ATL",1,1,0,3.76097,18,0,0,1,,18,77,17,8,7,2,8,,1,18,9.26146,3.98324,2.32511,0.887,0.237711,0.102237,0.13547474890947342,0.241838,1.36674,0.306485,0.740495,,,3.88107,0.0149354,0.0321887,999,,,,,,,77.40000000000002,4.300000000000001,77,4.277777777777778,,,,,,,,,,,,,,,,,,,"Danny Young","18439",664849
"Yosver Zulueta","SEA",2,2,0,3.57856,34,0,0,1,,34,144,30,15,13,3,15,,2,33,8.93384,4.12017,2.16832,0.814,0.23079,0.106438,0.12435287982225418,0.235277,1.34946,0.296007,0.745066,,,3.85931,0.0147393,0.0101575,999,,,,,,,155.70000000000002,4.579411764705883,150,4.411764705882353,,,,,,,,,,,,,,,,,,,"Yosver Zulueta","27765",691172
"Hunter Bigge","TBR",2,2,0,4.13478,44,0,0,1,,44,188,40,22,20,6,19,,2,45,9.23854,3.82828,2.41324,1.215,0.238457,0.0988122,0.13964492827653885,0.237119,1.33616,0.289521,0.735206,,,4.22824,0.0145838,-0.0139324,999,,,,,,,178.8,4.0636363636363635,173,3.9318181818181817,,,,,,,,,,,,,,,,,,,"Hunter Bigge","26259",685801
"Porter Hodge","CHC",1,1,0,3.85456,28,0,0,1,,28,120,24,13,12,3,14,,1,30,9.80452,4.49764,2.17993,1.043,0.253501,0.116289,0.137212336063385,0.228645,1.35889,0.291213,0.748107,,,4.08225,0.0145084,0.0254952,999,,,,,,,126.90000000000003,4.532142857142858,120,4.285714285714286,,,,,,,,,,,,,,,,,,,"Porter Hodge","26413",687863
"Joe Mantiply","TOR",1,1,0,3.78205,12,0,0,1,,12,51,12,5,5,1,3,,0,10,7.53494,2.59439,2.90432,1.012,0.197669,0.0680605,0.12960872799158096,0.256135,1.29079,0.300258,0.734112,,,3.88668,0.0141919,0.0230673,999,,,,,,,60.30000000000001,5.025000000000001,62,5.166666666666667,,,,,,,,,,,,,,,,,,,"Joe Mantiply","14857",573009
"Yoniel Curet","PHI",0,1,1,5.04762,2,2,0,0,,9,41,9,6,5,1,5,,1,8,7.62484,4.82236,1.58114,1.416,0.188842,0.119434,0.06940807402133942,0.252811,1.5166,0.28642,0.707516,,,5.30656,0.0140993,-0.0167406,999,,,,,,,28.900000000000013,3.2111111111111126,30,3.3333333333333335,,,,,,,,,,,,,,,,,,,"Yoniel Curet","sa3015446",692414
"Craig Yoho","MIL",2,2,0,3.94811,42,0,0,1,,42,180,38,20,18,5,19,,2,42,9.09923,4.09948,2.2196,1.033,0.23486,0.105812,0.12904860824346542,0.237195,1.35654,0.294158,0.736664,,,4.12332,0.0140381,0.0271821,999,,,,,,,175.5,4.178571428571429,170,4.0476190476190474,,,,,,,,,,,,,,,,,,,"Craig Yoho","33248",684974
"Gus Varland","WSN",2,2,0,4.15888,46,0,0,1,,46,197,44,23,21,6,18,,2,41,8.13173,3.596,2.26133,1.122,0.209347,0.092577,0.11676980555057526,0.248801,1.3632,0.294899,0.727028,,,4.27705,0.0138775,0.00674319,999,,,,,,,178.20000000000002,3.8739130434782614,178,3.869565217391304,,,,,,,,,,,,,,,,,,,"Gus Varland","24737",681402
"Héctor Neris",,1,1,0,4.38715,22,0,0,1,,22,95,20,11,11,3,10,,1,22,9.17024,3.96613,2.31214,1.261,0.235268,0.101753,0.13351433724164963,0.240775,1.36667,0.292492,0.723775,,,4.37377,0.0135072,0.00418534,999,,,,,,,88.9,4.040909090909091,86,3.909090909090909,,,,,,,,,,,,,,,,,,,"Hector Neris","11804",593576
"Duncan Davitt","CHW",1,1,0,4.14261,24,0,0,1,,24,101,24,12,11,3,7,,1,20,7.57585,2.60232,2.91119,1.29,0.198235,0.068094,0.13014061003923416,0.253539,1.28043,0.289928,0.726858,,,4.32445,0.0133608,-0.00614022,999,,,,,,,98.30000000000001,4.095833333333334,101,4.208333333333333,,,,,,,,,,,,,,,,,,,"Duncan Davitt","sa3020394",701474
"Ryan Lambert","NYM",2,2,0,3.9297,36,0,0,1,,36,154,30,17,16,4,18,,2,40,9.96058,4.4388,2.24398,1.123,0.256651,0.114373,0.14227807521820068,0.224887,1.34253,0.284674,0.747444,,,4.15023,0.0132288,0.010458,999,,,,,,,163.20000000000005,4.533333333333335,152,4.222222222222222,,,,,,,,,,,,,,,,,,,"Ryan Lambert","sa3025613",822038
